price_id,date_when_price_set,price
1316,2018-05-16 00:48:00.510050,17500
1317,2018-05-16 00:48:00.514314,20000
1318,2018-05-16 00:48:00.519072,16500
1319,2018-05-16 00:48:00.523703,16500
1320,2018-05-16 00:48:00.528447,9000
1321,2018-05-16 00:48:00.533307,9000
1322,2018-05-16 00:48:00.537341,9500
1323,2018-05-16 00:48:00.542135,9500
1324,2018-05-16 00:48:00.547635,25000
1325,2018-05-16 00:48:00.552359,25000
1326,2018-05-16 00:48:00.557275,17500
1327,2018-05-16 00:48:00.564137,20000
1328,2018-05-16 00:48:00.569438,16500
1329,2018-05-16 00:48:00.576081,16500
1330,2018-05-16 00:48:00.581668,9000
1331,2018-05-16 00:48:00.588197,9000
1332,2018-05-16 00:48:00.593150,9500
1333,2018-05-16 00:48:00.597310,9500
1334,2018-05-16 00:48:00.609109,25000
1335,2018-05-16 00:48:00.614657,25000
1336,2018-05-16 00:48:00.625354,17500
1337,2018-05-16 00:48:00.633569,20000
1338,2018-05-16 00:48:00.646309,16500
1339,2018-05-16 00:48:00.652321,16500
1340,2018-05-16 00:48:00.668624,9000
1341,2018-05-16 00:48:00.691523,9000
1342,2018-05-16 00:48:00.701123,9500
1343,2018-05-16 00:48:00.712565,9500
1344,2018-05-16 00:48:00.717119,25000
1345,2018-05-16 00:48:00.724553,25000
1346,2018-05-16 00:48:00.729141,17500
1347,2018-05-16 00:48:00.734065,20000
1348,2018-05-16 00:48:00.738211,16500
1349,2018-05-16 00:48:00.742679,16500
1350,2018-05-16 00:48:00.747434,9000
1351,2018-05-16 00:48:00.751294,9000
1352,2018-05-16 00:48:00.756026,9500
1353,2018-05-16 00:48:00.761611,9500
1354,2018-05-16 00:48:00.768989,25000
1355,2018-05-16 00:48:00.775604,25000
1356,2018-05-16 00:48:00.781437,17500
1357,2018-05-16 00:48:00.786220,20000
1358,2018-05-16 00:48:00.790886,16500
1359,2018-05-16 00:48:00.796305,16500
1360,2018-05-16 00:48:00.803109,9000
1361,2018-05-16 00:48:00.813227,9000
1362,2018-05-16 00:48:00.821310,9500
1363,2018-05-16 00:48:00.832342,9500
1364,2018-05-16 00:48:00.841175,25000
1365,2018-05-16 00:48:00.849193,25000
1366,2018-05-16 00:48:00.862974,17500
1367,2018-05-16 00:48:00.884018,20000
1368,2018-05-16 00:48:00.902611,16500
1369,2018-05-16 00:48:00.918285,16500
1370,2018-05-16 00:48:00.928314,9000
1371,2018-05-16 00:48:00.932531,9000
1372,2018-05-16 00:48:00.936971,9500
1373,2018-05-16 00:48:00.942469,9500
1374,2018-05-16 00:48:00.946765,25000
1375,2018-05-16 00:48:00.950982,25000
1376,2018-05-16 00:48:00.955077,17500
1377,2018-05-16 00:48:00.959130,20000
1378,2018-05-16 00:48:00.963929,16500
1379,2018-05-16 00:48:00.968111,16500
1380,2018-05-16 00:48:00.974885,9000
1381,2018-05-16 00:48:00.981365,9000
1382,2018-05-16 00:48:00.986934,9500
1383,2018-05-16 00:48:00.991555,9500
1384,2018-05-16 00:48:00.996096,25000
1385,2018-05-16 00:48:01.001045,25000
1386,2018-05-16 00:48:01.008793,17500
1387,2018-05-16 00:48:01.020001,20000
1388,2018-05-16 00:48:01.031657,16500
1389,2018-05-16 00:48:01.048249,16500
1390,2018-05-16 00:48:01.059710,9000
1391,2018-05-16 00:48:01.068791,9000
1392,2018-05-16 00:48:01.097882,9500
1393,2018-05-16 00:48:01.115201,9500
1394,2018-05-16 00:48:01.125272,25000
1395,2018-05-16 00:48:01.130636,25000
1396,2018-05-16 00:48:01.136486,17500
1397,2018-05-16 00:48:01.141469,20000
1398,2018-05-16 00:48:01.147477,16500
1399,2018-05-16 00:48:01.152078,16500
1400,2018-05-16 00:48:01.157765,9000
1401,2018-05-16 00:48:01.162714,9000
1402,2018-05-16 00:48:01.166625,9500
1403,2018-05-16 00:48:01.171681,9500
1404,2018-05-16 00:48:01.176960,25000
1405,2018-05-16 00:48:01.183779,25000
1406,2018-05-16 00:48:01.188435,17500
1407,2018-05-16 00:48:01.195162,20000
1408,2018-05-16 00:48:01.199436,16500
1409,2018-05-16 00:48:01.203400,16500
1410,2018-05-16 00:48:01.208581,9000
1411,2018-05-16 00:48:01.224611,9000
1412,2018-05-16 00:48:01.233386,9500
1413,2018-05-16 00:48:01.246682,9500
1414,2018-05-16 00:48:01.258751,25000
1415,2018-05-16 00:48:01.267185,25000
1416,2018-05-16 00:48:01.280619,17500
1417,2018-05-16 00:48:01.303082,20000
1418,2018-05-16 00:48:01.316685,16500
1419,2018-05-16 00:48:01.326982,16500
1420,2018-05-16 00:48:01.331466,9000
1421,2018-05-16 00:48:01.338563,9000
1422,2018-05-16 00:48:01.343671,9500
1423,2018-05-16 00:48:01.348190,9500
1424,2018-05-16 00:48:01.352945,25000
1425,2018-05-16 00:48:01.401801,25000
1426,2018-05-16 00:48:01.408755,17500
1427,2018-05-16 00:48:01.420087,20000
1428,2018-05-16 00:48:01.441661,16500
1429,2018-05-16 00:48:01.449805,16500
1430,2018-05-16 00:48:01.462097,9000
1431,2018-05-16 00:48:01.470052,9000
1432,2018-05-16 00:48:01.481679,9500
1433,2018-05-16 00:48:01.492841,9500
1434,2018-05-16 00:48:01.508308,25000
1435,2018-05-16 00:48:01.522882,25000
1436,2018-05-16 00:48:01.528811,17500
1437,2018-05-16 00:48:01.533324,20000
1438,2018-05-16 00:48:01.537483,16500
1439,2018-05-16 00:48:01.542486,16500
1440,2018-05-16 00:48:01.547016,9000
1441,2018-05-16 00:48:01.551252,9000
1442,2018-05-16 00:48:01.555398,9500
1443,2018-05-16 00:48:01.559635,9500
1444,2018-05-16 00:48:01.563633,25000
1445,2018-05-16 00:48:01.568431,25000
1446,2018-05-16 00:48:01.572424,17500
1447,2018-05-16 00:48:01.576525,20000
1448,2018-05-16 00:48:01.581308,16500
1449,2018-05-16 00:48:01.585518,16500
1450,2018-05-16 00:48:01.591928,9000
1451,2018-05-16 00:48:01.597340,9000
1452,2018-05-16 00:48:01.602226,9500
1453,2018-05-16 00:48:01.607312,9500
1454,2018-05-16 00:48:01.611645,25000
1455,2018-05-16 00:48:01.619875,25000
1456,2018-05-16 00:48:01.627641,17500
1457,2018-05-16 00:48:01.633082,20000
1458,2018-05-16 00:48:01.645900,16500
1459,2018-05-16 00:48:01.653024,16500
1460,2018-05-16 00:48:01.664576,9000
1461,2018-05-16 00:48:01.670837,9000
1462,2018-05-16 00:48:01.681121,9500
1463,2018-05-16 00:48:01.698363,9500
1464,2018-05-16 00:48:01.713177,25000
1465,2018-05-16 00:48:01.725796,25000
1466,2018-05-16 00:48:01.734361,17500
1467,2018-05-16 00:48:01.741333,20000
1468,2018-05-16 00:48:01.746384,16500
1469,2018-05-16 00:48:01.750515,16500
1470,2018-05-16 00:48:01.754781,9000
1471,2018-05-16 00:48:01.759330,9000
1472,2018-05-16 00:48:01.763504,9500
1473,2018-05-16 00:48:01.767462,9500
1474,2018-05-16 00:48:01.771933,25000
1475,2018-05-16 00:48:01.776605,25000
1476,2018-05-16 00:48:01.780800,17500
1477,2018-05-16 00:48:01.786545,20000
1478,2018-05-16 00:48:01.790697,16500
1479,2018-05-16 00:48:01.796758,16500
1480,2018-05-16 00:48:01.802638,9000
1481,2018-05-16 00:48:01.807227,9000
1482,2018-05-16 00:48:01.813903,9500
1483,2018-05-16 00:48:01.818009,9500
1484,2018-05-16 00:48:01.823261,25000
1485,2018-05-16 00:48:01.834959,25000
1486,2018-05-16 00:48:01.848503,17500
1487,2018-05-16 00:48:01.858999,20000
1488,2018-05-16 00:48:01.878680,16500
1489,2018-05-16 00:48:01.895895,16500
1490,2018-05-16 00:48:01.920037,9000
1491,2018-05-16 00:48:01.946706,9000
1492,2018-05-16 00:48:01.957142,9500
1493,2018-05-16 00:48:01.965362,9500
1494,2018-05-16 00:48:01.972322,25000
1495,2018-05-16 00:48:01.977979,25000
1496,2018-05-16 00:48:01.983291,17500
1497,2018-05-16 00:48:01.987593,20000
1498,2018-05-16 00:48:01.993196,16500
1499,2018-05-16 00:48:02.000938,16500
1500,2018-05-16 00:48:02.008651,9000
1501,2018-05-16 00:48:02.014901,9000
1502,2018-05-16 00:48:02.019046,9500
1503,2018-05-16 00:48:02.023240,9500
1504,2018-05-16 00:48:02.027793,25000
1505,2018-05-16 00:48:02.032884,25000
1506,2018-05-16 00:48:02.037309,17500
1507,2018-05-16 00:48:02.086361,20000
1508,2018-05-16 00:48:02.098147,16500
1509,2018-05-16 00:48:02.120524,16500
1510,2018-05-16 00:48:02.144134,9000
1511,2018-05-16 00:48:02.163209,9000
1512,2018-05-16 00:48:02.168059,9500
1513,2018-05-16 00:48:02.175588,9500
1514,2018-05-16 00:48:02.180613,25000
1515,2018-05-16 00:48:02.185125,25000
1516,2018-05-16 00:48:02.191375,17500
1517,2018-05-16 00:48:02.198795,20000
1518,2018-05-16 00:48:02.204709,16500
1519,2018-05-16 00:48:02.216345,16500
1520,2018-05-16 00:48:02.249938,9000
1521,2018-05-16 00:48:02.262658,9000
1522,2018-05-16 00:48:02.267252,9500
1523,2018-05-16 00:48:02.279070,9500
1524,2018-05-16 00:48:02.289577,25000
1525,2018-05-16 00:48:02.298314,25000
1526,2018-05-16 00:48:02.305813,17500
1527,2018-05-16 00:48:02.333194,20000
1528,2018-05-16 00:48:02.348276,16500
1529,2018-05-16 00:48:02.355196,16500
1530,2018-05-16 00:48:02.361526,9000
1531,2018-05-16 00:48:02.376217,9000
1532,2018-05-16 00:48:02.383211,9500
1533,2018-05-16 00:48:02.390664,9500
1534,2018-05-16 00:48:02.395573,25000
1535,2018-05-16 00:48:02.399731,25000
1536,2018-05-16 00:48:02.404914,17500
1537,2018-05-16 00:48:02.411779,20000
1538,2018-05-16 00:48:02.420868,16500
1539,2018-05-16 00:48:02.432900,16500
1540,2018-05-16 00:48:02.443761,9000
1541,2018-05-16 00:48:02.449434,9000
1542,2018-05-16 00:48:02.454657,9500
1543,2018-05-16 00:48:02.461444,9500
1544,2018-05-16 00:48:02.482067,25000
1545,2018-05-16 00:48:02.508191,25000
1546,2018-05-16 00:48:02.530385,17500
1547,2018-05-16 00:48:02.549705,20000
1548,2018-05-16 00:48:02.563548,16500
1549,2018-05-16 00:48:02.573157,16500
1550,2018-05-16 00:48:02.579000,9000
1551,2018-05-16 00:48:02.583721,9000
1552,2018-05-16 00:48:02.588688,9500
1553,2018-05-16 00:48:02.593316,9500
1554,2018-05-16 00:48:02.598030,25000
1555,2018-05-16 00:48:02.603411,25000
1556,2018-05-16 00:48:02.608223,17500
1557,2018-05-16 00:48:02.614056,20000
1558,2018-05-16 00:48:02.619800,16500
1559,2018-05-16 00:48:02.626390,16500
1560,2018-05-16 00:48:02.631299,9000
1561,2018-05-16 00:48:02.636733,9000
1562,2018-05-16 00:48:02.641906,9500
1563,2018-05-16 00:48:02.646468,9500
1564,2018-05-16 00:48:02.651934,25000
1565,2018-05-16 00:48:02.656557,25000
1566,2018-05-16 00:48:02.662031,17500
1567,2018-05-16 00:48:02.680684,20000
1568,2018-05-16 00:48:02.692847,16500
1569,2018-05-16 00:48:02.714228,16500
1570,2018-05-16 00:48:02.721411,9000
1571,2018-05-16 00:48:02.753696,9000
1572,2018-05-16 00:48:02.766845,9500
1573,2018-05-16 00:48:02.774481,9500
1574,2018-05-16 00:48:02.779638,25000
1575,2018-05-16 00:48:02.784083,25000
1576,2018-05-16 00:48:02.788249,17500
1577,2018-05-16 00:48:02.793092,20000
1578,2018-05-16 00:48:02.798733,16500
1579,2018-05-16 00:48:02.803389,16500
1580,2018-05-16 00:48:02.807681,9000
1581,2018-05-16 00:48:02.812089,9000
1582,2018-05-16 00:48:02.817117,9500
1583,2018-05-16 00:48:02.821984,9500
1584,2018-05-16 00:48:02.828762,25000
1585,2018-05-16 00:48:02.834425,25000
1586,2018-05-16 00:48:02.841296,17500
1587,2018-05-16 00:48:02.848587,20000
1588,2018-05-16 00:48:02.854756,16500
1589,2018-05-16 00:48:02.859773,16500
1590,2018-05-16 00:48:02.865433,9000
1591,2018-05-16 00:48:02.876380,9000
1592,2018-05-16 00:48:02.890347,9500
1593,2018-05-16 00:48:02.905392,9500
1594,2018-05-16 00:48:02.919123,25000
1595,2018-05-16 00:48:02.932157,25000
1596,2018-05-16 00:48:02.964750,17500
1597,2018-05-16 00:48:02.984931,20000
1598,2018-05-16 00:48:02.989919,16500
1599,2018-05-16 00:48:03.000008,16500
1600,2018-05-16 00:48:03.005542,9000
1601,2018-05-16 00:48:03.012279,9000
1602,2018-05-16 00:48:03.016936,9500
1603,2018-05-16 00:48:03.021209,9500
1604,2018-05-16 00:48:03.026175,25000
1605,2018-05-16 00:48:03.032864,25000
1606,2018-05-16 00:48:03.039403,17500
1607,2018-05-16 00:48:03.045716,20000
1608,2018-05-16 00:48:03.050610,16500
1609,2018-05-16 00:48:03.055481,16500
1610,2018-05-16 00:48:03.059579,9000
1611,2018-05-16 00:48:03.064596,9000
1612,2018-05-16 00:48:03.069089,9500
1613,2018-05-16 00:48:03.073650,9500
1614,2018-05-16 00:48:03.082340,25000
1615,2018-05-16 00:48:03.090697,25000
1616,2018-05-16 00:48:03.102598,17500
1617,2018-05-16 00:48:03.110359,20000
1618,2018-05-16 00:48:03.119656,16500
1619,2018-05-16 00:48:03.129227,16500
1620,2018-05-16 00:48:03.149943,9000
1621,2018-05-16 00:48:03.169295,9000
1622,2018-05-16 00:48:03.180744,9500
1623,2018-05-16 00:48:03.192431,9500
1624,2018-05-16 00:48:03.200381,25000
1625,2018-05-16 00:48:03.206251,25000
1626,2018-05-16 00:48:03.211146,17500
1627,2018-05-16 00:48:03.217148,20000
1628,2018-05-16 00:48:03.222412,16500
1629,2018-05-16 00:48:03.227964,16500
1630,2018-05-16 00:48:03.233192,9000
1631,2018-05-16 00:48:03.242019,9000
1632,2018-05-16 00:48:03.249628,9500
1633,2018-05-16 00:48:03.256009,9500
1634,2018-05-16 00:48:03.263397,25000
1635,2018-05-16 00:48:03.271108,25000
1636,2018-05-16 00:48:03.275563,17500
1637,2018-05-16 00:48:03.280113,20000
1638,2018-05-16 00:48:03.285002,16500
1639,2018-05-16 00:48:03.290859,16500
1640,2018-05-16 00:48:03.302175,9000
1641,2018-05-16 00:48:03.308367,9000
1642,2018-05-16 00:48:03.318646,9500
1643,2018-05-16 00:48:03.326493,9500
1644,2018-05-16 00:48:03.339129,25000
1645,2018-05-16 00:48:03.358712,25000
1646,2018-05-16 00:48:03.373081,17500
1647,2018-05-16 00:48:03.405076,20000
1648,2018-05-16 00:48:03.413151,16500
1649,2018-05-16 00:48:03.419701,16500
1650,2018-05-16 00:48:03.425094,9000
1651,2018-05-16 00:48:03.432299,9000
1652,2018-05-16 00:48:03.437015,9500
1653,2018-05-16 00:48:03.441604,9500
1654,2018-05-16 00:48:03.453094,25000
1655,2018-05-16 00:48:03.458122,25000
1656,2018-05-16 00:48:03.464096,17500
1657,2018-05-16 00:48:03.468418,20000
1658,2018-05-16 00:48:03.473213,16500
1659,2018-05-16 00:48:03.477202,16500
1660,2018-05-16 00:48:03.482620,9000
1661,2018-05-16 00:48:03.486735,9000
1662,2018-05-16 00:48:03.490991,9500
1663,2018-05-16 00:48:03.505472,9500
1664,2018-05-16 00:48:03.517573,25000
1665,2018-05-16 00:48:03.527986,25000
1666,2018-05-16 00:48:03.541673,17500
1667,2018-05-16 00:48:03.554094,20000
1668,2018-05-16 00:48:03.571500,16500
1669,2018-05-16 00:48:03.587171,16500
1670,2018-05-16 00:48:03.608840,9000
1671,2018-05-16 00:48:03.618212,9000
1672,2018-05-16 00:48:03.623414,9500
1673,2018-05-16 00:48:03.629400,9500
1674,2018-05-16 00:48:03.635309,25000
1675,2018-05-16 00:48:03.640812,25000
1676,2018-05-16 00:48:03.648614,17500
1677,2018-05-16 00:48:03.661408,20000
1678,2018-05-16 00:48:03.670192,16500
1679,2018-05-16 00:48:03.679824,16500
1680,2018-05-16 00:48:03.688085,9000
1681,2018-05-16 00:48:03.694590,9000
1682,2018-05-16 00:48:03.713227,9500
1683,2018-05-16 00:48:03.723524,9500
1684,2018-05-16 00:48:03.732639,25000
1685,2018-05-16 00:48:03.745962,25000
1686,2018-05-16 00:48:03.772897,17500
1687,2018-05-16 00:48:03.796035,20000
1688,2018-05-16 00:48:03.810583,16500
1689,2018-05-16 00:48:03.817097,16500
1690,2018-05-16 00:48:03.821923,9000
1691,2018-05-16 00:48:03.826404,9000
1692,2018-05-16 00:48:03.830689,9500
1693,2018-05-16 00:48:03.836974,9500
1694,2018-05-16 00:48:03.841619,25000
1695,2018-05-16 00:48:03.846860,25000
1696,2018-05-16 00:48:03.850994,17500
1697,2018-05-16 00:48:03.855399,20000
1698,2018-05-16 00:48:03.861978,16500
1699,2018-05-16 00:48:03.868175,16500
1700,2018-05-16 00:48:03.885699,9000
1701,2018-05-16 00:48:03.896874,9000
1702,2018-05-16 00:48:03.906828,9500
1703,2018-05-16 00:48:03.925114,9500
1704,2018-05-16 00:48:03.938419,25000
1705,2018-05-16 00:48:03.952767,25000
1706,2018-05-16 00:48:03.964467,17500
1707,2018-05-16 00:48:03.993357,20000
1708,2018-05-16 00:48:04.009846,16500
1709,2018-05-16 00:48:04.018868,16500
1710,2018-05-16 00:48:04.023732,9000
1711,2018-05-16 00:48:04.027929,9000
1712,2018-05-16 00:48:04.032574,9500
1713,2018-05-16 00:48:04.037448,9500
1714,2018-05-16 00:48:04.041593,25000
1715,2018-05-16 00:48:04.046898,25000
1716,2018-05-16 00:48:04.055255,17500
1717,2018-05-16 00:48:04.060550,20000
1718,2018-05-16 00:48:04.065374,16500
1719,2018-05-16 00:48:04.072086,16500
1720,2018-05-16 00:48:04.077704,9000
1721,2018-05-16 00:48:04.084401,9000
1722,2018-05-16 00:48:04.089612,9500
1723,2018-05-16 00:48:04.096375,9500
1724,2018-05-16 00:48:04.101004,25000
1725,2018-05-16 00:48:04.112375,25000
1726,2018-05-16 00:48:04.126159,17500
1727,2018-05-16 00:48:04.133881,20000
1728,2018-05-16 00:48:04.143136,16500
1729,2018-05-16 00:48:04.155545,16500
1730,2018-05-16 00:48:04.163999,9000
1731,2018-05-16 00:48:04.185428,9000
1732,2018-05-16 00:48:04.216999,9500
1733,2018-05-16 00:48:04.228567,9500
1734,2018-05-16 00:48:04.234023,25000
1735,2018-05-16 00:48:04.239907,25000
1736,2018-05-16 00:48:04.248379,17500
1737,2018-05-16 00:48:04.253395,20000
1738,2018-05-16 00:48:04.257787,16500
1739,2018-05-16 00:48:04.263165,16500
1740,2018-05-16 00:48:04.267339,9000
1741,2018-05-16 00:48:04.275495,9000
1742,2018-05-16 00:48:04.282187,9500
1743,2018-05-16 00:48:04.287840,9500
1744,2018-05-16 00:48:04.294645,25000
1745,2018-05-16 00:48:04.298788,25000
1746,2018-05-16 00:48:04.302965,17500
1747,2018-05-16 00:48:04.309091,20000
1748,2018-05-16 00:48:04.322929,16500
1749,2018-05-16 00:48:04.327655,16500
1750,2018-05-16 00:48:04.338699,9000
1751,2018-05-16 00:48:04.350277,9000
1752,2018-05-16 00:48:04.359473,9500
1753,2018-05-16 00:48:04.369844,9500
1754,2018-05-16 00:48:04.406128,25000
1755,2018-05-16 00:48:04.422844,25000
1756,2018-05-16 00:48:04.431160,17500
1757,2018-05-16 00:48:04.437999,20000
1758,2018-05-16 00:48:04.442634,16500
1759,2018-05-16 00:48:04.451509,16500
1760,2018-05-16 00:48:04.457570,9000
1761,2018-05-16 00:48:04.461951,9000
1762,2018-05-16 00:48:04.466427,9500
1763,2018-05-16 00:48:04.471993,9500
1764,2018-05-16 00:48:04.476719,25000
1765,2018-05-16 00:48:04.482332,25000
1766,2018-05-16 00:48:04.489278,17500
1767,2018-05-16 00:48:04.495840,20000
1768,2018-05-16 00:48:04.500942,16500
1769,2018-05-16 00:48:04.505489,16500
1770,2018-05-16 00:48:04.510573,9000
1771,2018-05-16 00:48:04.522692,9000
1772,2018-05-16 00:48:04.535938,9500
1773,2018-05-16 00:48:04.548063,9500
1774,2018-05-16 00:48:04.559185,25000
1775,2018-05-16 00:48:04.574954,25000
1776,2018-05-16 00:48:04.597038,17500
1777,2018-05-16 00:48:04.635319,20000
1778,2018-05-16 00:48:04.641290,16500
1779,2018-05-16 00:48:04.649801,16500
1780,2018-05-16 00:48:04.655778,9000
1781,2018-05-16 00:48:04.661675,9000
1782,2018-05-16 00:48:04.668321,9500
1783,2018-05-16 00:48:04.675946,9500
1784,2018-05-16 00:48:04.682104,25000
1785,2018-05-16 00:48:04.688441,25000
1786,2018-05-16 00:48:04.695726,17500
1787,2018-05-16 00:48:04.702403,20000
1788,2018-05-16 00:48:04.707911,16500
1789,2018-05-16 00:48:04.712842,16500
1790,2018-05-16 00:48:04.725891,9000
1791,2018-05-16 00:48:04.738481,9000
1792,2018-05-16 00:48:04.744704,9500
1793,2018-05-16 00:48:04.757342,9500
1794,2018-05-16 00:48:04.767260,25000
1795,2018-05-16 00:48:04.774750,25000
1796,2018-05-16 00:48:04.786729,17500
1797,2018-05-16 00:48:04.807108,20000
1798,2018-05-16 00:48:04.822913,16500
1799,2018-05-16 00:48:04.833628,16500
1800,2018-05-16 00:48:04.839809,9000
1801,2018-05-16 00:48:04.845086,9000
1802,2018-05-16 00:48:04.851344,9500
1803,2018-05-16 00:48:04.855383,9500
1804,2018-05-16 00:48:04.860996,25000
1805,2018-05-16 00:48:04.866779,25000
1806,2018-05-16 00:48:04.871723,17500
1807,2018-05-16 00:48:04.886013,20000
1808,2018-05-16 00:48:04.890889,16500
1809,2018-05-16 00:48:04.900976,16500
1810,2018-05-16 00:48:04.907414,9000
1811,2018-05-16 00:48:04.913807,9000
1812,2018-05-16 00:48:04.923900,9500
1813,2018-05-16 00:48:04.947145,9500
1814,2018-05-16 00:48:04.960643,25000
1815,2018-05-16 00:48:04.973277,25000
1816,2018-05-16 00:48:04.987025,17500
1817,2018-05-16 00:48:05.001943,20000
1818,2018-05-16 00:48:05.023680,16500
1819,2018-05-16 00:48:05.064307,16500
1820,2018-05-16 00:48:05.081869,9000
1821,2018-05-16 00:48:05.086257,9000
1822,2018-05-16 00:48:05.090998,9500
1823,2018-05-16 00:48:05.095372,9500
1824,2018-05-16 00:48:05.099890,25000
1825,2018-05-16 00:48:05.105043,25000
1826,2018-05-16 00:48:05.112365,17500
1827,2018-05-16 00:48:05.118646,20000
1828,2018-05-16 00:48:05.132134,16500
1829,2018-05-16 00:48:05.143343,16500
1830,2018-05-16 00:48:05.155028,9000
1831,2018-05-16 00:48:05.159328,9000
1832,2018-05-16 00:48:05.171165,9500
1833,2018-05-16 00:48:05.182498,9500
1834,2018-05-16 00:48:05.194107,25000
1835,2018-05-16 00:48:05.207851,25000
1836,2018-05-16 00:48:05.237170,17500
1837,2018-05-16 00:48:05.243354,20000
1838,2018-05-16 00:48:05.250414,16500
1839,2018-05-16 00:48:05.256117,16500
1840,2018-05-16 00:48:05.264282,9000
1841,2018-05-16 00:48:05.268832,9000
1842,2018-05-16 00:48:05.273305,9500
1843,2018-05-16 00:48:05.279308,9500
1844,2018-05-16 00:48:05.284288,25000
1845,2018-05-16 00:48:05.288892,25000
1846,2018-05-16 00:48:05.293655,17500
1847,2018-05-16 00:48:05.298624,20000
1848,2018-05-16 00:48:05.302991,16500
1849,2018-05-16 00:48:05.308828,16500
1850,2018-05-16 00:48:05.319676,9000
1851,2018-05-16 00:48:05.324472,9000
1852,2018-05-16 00:48:05.339397,9500
1853,2018-05-16 00:48:05.345864,9500
1854,2018-05-16 00:48:05.358506,25000
1855,2018-05-16 00:48:05.372096,25000
1856,2018-05-16 00:48:05.405430,17500
1857,2018-05-16 00:48:05.453754,20000
1858,2018-05-16 00:48:05.463217,16500
1859,2018-05-16 00:48:05.477718,16500
1860,2018-05-16 00:48:05.491350,9000
1861,2018-05-16 00:48:05.500706,9000
1862,2018-05-16 00:48:05.513334,9500
1863,2018-05-16 00:48:05.522553,9500
1864,2018-05-16 00:48:05.530738,25000
1865,2018-05-16 00:48:05.552843,25000
1866,2018-05-16 00:48:05.571590,17500
1867,2018-05-16 00:48:05.591679,20000
1868,2018-05-16 00:48:05.605886,16500
1869,2018-05-16 00:48:05.614637,16500
1870,2018-05-16 00:48:05.624938,9000
1871,2018-05-16 00:48:05.644735,9000
1872,2018-05-16 00:48:05.655217,9500
1873,2018-05-16 00:48:05.661511,9500
1874,2018-05-16 00:48:05.670539,25000
1875,2018-05-16 00:48:05.675620,25000
1876,2018-05-16 00:48:05.680876,17500
1877,2018-05-16 00:48:05.685982,20000
1878,2018-05-16 00:48:05.690544,16500
1879,2018-05-16 00:48:05.695107,16500
1880,2018-05-16 00:48:05.700394,9000
1881,2018-05-16 00:48:05.705884,9000
1882,2018-05-16 00:48:05.710713,9500
1883,2018-05-16 00:48:05.715730,9500
1884,2018-05-16 00:48:05.722160,25000
1885,2018-05-16 00:48:05.727656,25000
1886,2018-05-16 00:48:05.734516,17500
1887,2018-05-16 00:48:05.740081,20000
1888,2018-05-16 00:48:05.756250,16500
1889,2018-05-16 00:48:05.761420,16500
1890,2018-05-16 00:48:05.775264,9000
1891,2018-05-16 00:48:05.788621,9000
1892,2018-05-16 00:48:05.799098,9500
1893,2018-05-16 00:48:05.808014,9500
1894,2018-05-16 00:48:05.819729,25000
1895,2018-05-16 00:48:05.830099,25000
1896,2018-05-16 00:48:05.858361,17500
1897,2018-05-16 00:48:05.864484,20000
1898,2018-05-16 00:48:05.869906,16500
1899,2018-05-16 00:48:05.875369,16500
1900,2018-05-16 00:48:05.887844,9000
1901,2018-05-16 00:48:05.893104,9000
1902,2018-05-16 00:48:05.904660,9500
1903,2018-05-16 00:48:05.911456,9500
1904,2018-05-16 00:48:05.917684,25000
1905,2018-05-16 00:48:05.923012,25000
1906,2018-05-16 00:48:05.928741,17500
1907,2018-05-16 00:48:05.940750,20000
1908,2018-05-16 00:48:05.975057,16500
1909,2018-05-16 00:48:05.996028,16500
1910,2018-05-16 00:48:06.024382,9000
1911,2018-05-16 00:48:06.037056,9000
1912,2018-05-16 00:48:06.060441,9500
1913,2018-05-16 00:48:06.071659,9500
1914,2018-05-16 00:48:06.078696,25000
1915,2018-05-16 00:48:06.087799,25000
1916,2018-05-16 00:48:06.095850,17500
1917,2018-05-16 00:48:06.100460,20000
1918,2018-05-16 00:48:06.105631,16500
1919,2018-05-16 00:48:06.111251,16500
1920,2018-05-16 00:48:06.115735,9000
1921,2018-05-16 00:48:06.121006,9000
1922,2018-05-16 00:48:06.126006,9500
1923,2018-05-16 00:48:06.132047,9500
1924,2018-05-16 00:48:06.137627,25000
1925,2018-05-16 00:48:06.148156,25000
1926,2018-05-16 00:48:06.155420,17500
1927,2018-05-16 00:48:06.171371,20000
1928,2018-05-16 00:48:06.182546,16500
1929,2018-05-16 00:48:06.194240,16500
1930,2018-05-16 00:48:06.205678,9000
1931,2018-05-16 00:48:06.211960,9000
1932,2018-05-16 00:48:06.224376,9500
1933,2018-05-16 00:48:06.237125,9500
1934,2018-05-16 00:48:06.257586,25000
1935,2018-05-16 00:48:06.270970,25000
1936,2018-05-16 00:48:06.277919,17500
1937,2018-05-16 00:48:06.285870,20000
1938,2018-05-16 00:48:06.290372,16500
1939,2018-05-16 00:48:06.295339,16500
1940,2018-05-16 00:48:06.300040,9000
1941,2018-05-16 00:48:06.304846,9000
1942,2018-05-16 00:48:06.308983,9500
1943,2018-05-16 00:48:06.313812,9500
1944,2018-05-16 00:48:06.318360,25000
1945,2018-05-16 00:48:06.322983,25000
1946,2018-05-16 00:48:06.328241,17500
1947,2018-05-16 00:48:06.332737,20000
1948,2018-05-16 00:48:06.337273,16500
1949,2018-05-16 00:48:06.342741,16500
1950,2018-05-16 00:48:06.349676,9000
